school_id,school,name_long,founded_year,school_type,city,zip_code,state,statecode,region,division,country,academic_year,gender,enroll_num,enroll_share
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2020_21,oth,0,0
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2017_18,oth,0,0
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2021_22,oth,0,0
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2021_22,oth,0,0
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2019_20,male,25,48.1
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2018_19,oth,0,0
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2019_20,oth,0,0
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2017_18,oth,0,0
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2021_22,male,73,61.9
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2018_19,male,27,52.9
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2017_18,female,33,64.7
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2020_21,female,30,56.6
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2020_21,oth,0,0
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2018_19,oth,0,0
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2017_18,male,57,66.3
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2019_20,female,47,39.5
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2021_22,male,25,45.5
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2020_21,male,23,43.4
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2020_21,female,50,43.1
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2019_20,female,27,51.9
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2017_18,female,29,33.7
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2017_18,male,18,35.3
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2017_18,male,41,46.6
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2021_22,oth,0,0
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2017_18,oth,0,0
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2019_20,oth,0,0
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2018_19,female,46,50
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2019_20,female,43,46.7
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2020_21,male,54,56.3
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2020_21,female,42,43.8
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2019_20,male,49,53.3
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2018_19,male,46,50
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2021_22,male,46,50
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2021_22,female,46,50
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2018_19,oth,0,0
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2017_18,female,47,53.4
60,Rutgers School of Dental Medicine,Rutgers School of Dental Medicine,1956,Public,Newark,07103,New Jersey,NJ,Northeast,Middle Atlantic,US,2020_21,oth,0,0
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2019_20,female,30,36.6
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2021_22,oth,0,0
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2020_21,female,28,32.9
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2017_18,female,33,40.7
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2018_19,female,36,43.9
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2021_22,female,40,48.8
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2017_18,male,48,59.3
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2019_20,male,52,63.4
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2020_21,oth,0,0
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2018_19,male,46,56.1
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2020_21,male,57,67.09999999999999
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2021_22,male,42,51.2
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2017_18,oth,0,0
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2019_20,oth,0,0
59,"University of Nevada, Las Vegas",University of Nevada Las Vegas School of Dental Medicine,2002,Public,Las Vegas,89106,Nevada,NV,West,Mountain,US,2018_19,oth,0,0
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2019_20,male,39,46.4
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2018_19,oth,0,0
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2020_21,male,53,55.8
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2019_20,female,51,44.7
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2017_18,male,178,47
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2019_20,female,22,47.8
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2018_19,male,61,55
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2021_22,male,56,49.1
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2018_19,oth,1,.9
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2018_19,female,49,44.1
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2021_22,male,23,51.1
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2021_22,female,22,48.9
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2019_20,oth,0,0
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2018_19,female,43,51.2
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2017_18,oth,1,2.3
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2019_20,female,45,53.6
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2020_21,oth,0,0
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2020_21,oth,0,0
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2021_22,female,58,50.9
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2021_22,oth,0,0
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2020_21,oth,0,0
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2020_21,male,29,33
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2021_22,oth,0,0
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2021_22,male,149,39.4
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2020_21,female,46,40.7
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2020_21,female,30,63.8
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2018_19,male,41,44.1
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2020_21,male,17,36.2
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2020_21,male,164,44.8
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2021_22,oth,0,0
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2017_18,female,32,40
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2017_18,female,43,47.8
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2018_19,oth,0,0
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2021_22,female,61,64.2
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2018_19,male,18,39.1
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2017_18,female,24,54.5
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2019_20,female,231,60.3
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2019_20,oth,2,.5
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2021_22,female,229,60.6
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2017_18,male,47,52.2
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2020_21,oth,0,0
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2017_18,female,200,52.8
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2018_19,female,52,55.9
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2018_19,male,182,47.9
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2020_21,female,59,67
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2018_19,female,198,52.1
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2019_20,oth,0,0
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2018_19,oth,0,0
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2020_21,female,42,44.2
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2019_20,female,49,52.7
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2019_20,male,24,52.2
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2019_20,male,150,39.2
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2017_18,oth,0,0
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2019_20,male,63,55.3
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2021_22,female,46,54.8
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2021_22,male,38,45.2
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2018_19,female,28,60.9
65,Stony Brook University,Stony Brook University School of Dental Medicine,1973,Public,Stony Brook,11794,New York,NY,Northeast,Middle Atlantic,US,2017_18,male,19,43.2
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2018_19,male,41,48.8
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2017_18,oth,0,0
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2021_22,oth,0,0
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2017_18,oth,1,.3
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2018_19,oth,0,0
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2019_20,oth,0,0
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2019_20,oth,1,1.1
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2021_22,male,34,35.8
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2017_18,male,48,60
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2017_18,oth,0,0
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2021_22,oth,0,0
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2020_21,male,67,59.3
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2017_18,male,67,60.4
109,Touro College of Dental Medicine,Touro College of Dental Medicine at New York Medical College (NYMC),2015,Private,Hawthorne,10532,New York,NY,Northeast,Middle Atlantic,US,2017_18,female,44,39.6
66,University at Buffalo,University at Buffalo School of Dental Medicine,1892,Public,Buffalo,14214,New York,NY,Northeast,Middle Atlantic,US,2019_20,male,43,46.2
64,New York University,New York University College of Dentistry,1865,Private,New York,10010,New York,NY,Northeast,Middle Atlantic,US,2020_21,female,202,55.2
62,Columbia University,Columbia University College of Dental Medicine,1852,Private,New York,10032,New York,NY,Northeast,Middle Atlantic,US,2020_21,oth,0,0
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2019_20,oth,0,0
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2021_22,oth,0,0
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2021_22,female,42,54.5
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2017_18,female,51,46.4
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2018_19,female,67,55.8
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2017_18,male,43,57.3
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2019_20,female,55,45.8
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2018_19,female,40,53.3
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2017_18,oth,0,0
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2019_20,male,64,53.3
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2017_18,oth,0,0
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2017_18,male,59,53.6
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2018_19,male,35,46.7
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2020_21,male,53,44.2
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2020_21,male,44,57.9
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2019_20,male,47,61
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2020_21,female,67,55.8
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2017_18,female,32,42.7
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2021_22,oth,0,0
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2020_21,oth,0,0
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2018_19,oth,0,0
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2018_19,male,53,44.2
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2020_21,oth,0,0
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2019_20,oth,1,.8
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2019_20,female,30,39
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2021_22,male,56,46.7
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2018_19,oth,0,0
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2020_21,female,32,42.1
74,Case Western Reserve University,Case Western Reserve University School of Dental Medicine,1892,Private,Cleveland,44106,Ohio,OH,Midwest,East North Central,US,2021_22,male,35,45.5
72,Ohio State University,The Ohio State University College of Dentistry,1890,Public,Columbus,43210,Ohio,OH,Midwest,East North Central,US,2021_22,female,64,53.3
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2019_20,oth,0,0
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2021_22,female,28,51.9
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2021_22,oth,0,0
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2020_21,male,34,65.40000000000001
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2020_21,oth,0,0
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2019_20,male,27,50.9
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2018_19,oth,0,0
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2019_20,female,26,49.1
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2020_21,female,18,34.6
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2017_18,male,26,48.1
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2018_19,female,19,35.2
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2017_18,female,28,51.9
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2021_22,male,26,48.1
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2018_19,male,35,64.8
76,University of Oklahoma,University of Oklahoma College of Dentistry,1972,Public,Oklahoma City,73117,Oklahoma,OK,South,West South Central,US,2017_18,oth,0,0
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2021_22,female,33,44
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2019_20,male,43,55.1
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2020_21,female,35,47.3
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2018_19,female,36,47.4
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2021_22,oth,0,0
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2017_18,male,43,56.6
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2017_18,female,33,43.4
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2019_20,oth,0,0
78,Oregon Health & Science University,Oregon Health & Science University School of Dentistry,1898,Public,Portland,97201,Oregon,OR,West,Pacific,US,2021_22,male,42,56
